機構狀態,機構名稱,地址縣市別,地址鄉鎮市區,地址街道巷弄號,負責人姓名,負責人性別,電話,是否為健保特約藥局
"開業","好鄰居藥局","臺南市","北區","公園路１２８號二樓７室","黃靜瑛","女","062219015","Y"
"開業","全一藥局","臺南市","北區","和緯路４段９５巷３８號","史宗良","男","062580021","Y"
"開業","澄清堂藥局","臺南市","北區","勝利路495號","蔡敏雄","男","062377224","Y"
"開業","永生藥局","臺南市","北區","公園路４８１號","陳啟文","男","06-2813681","Y"
"開業","安良藥局","臺南市","北區","公園路９００巷３號","洪榮雄","男","0062523087","N"
"開業","宏吉藥局","臺南市","北區","大興街２２４號","謝宏信","男","0062589692","Y"
"開業","華成藥局","臺南市","北區","南園街１１１號","施勝啟","男","062344553","Y"
"開業","嘉洲藥局","臺南市","北區","文賢路２４０號","陳宣夫","男","0062583180","Y"
"開業","眾安藥局","臺南市","北區","文賢路１０３４號","蘇煥亭","男","0062588339","Y"
"開業","惠光藥局","臺南市","北區","文賢路２３６號","吳貞賢","女","062586316","Y"
"開業","坤梅中西藥局","臺南市","北區","大興街５０１號","魏玉栴","女","062595901","N"
"開業","若安藥局","臺南市","北區","開元路103號1樓","李芳毅","男","2095666","Y"
"開業","佳佳藥局","臺南市","北區","開元路306-1號","王曉婷","女","06-2740783","Y"
"開業","公園台安藥局","臺南市","北區","公園路840號","陳柏誠","男","06-2518402","Y"
"開業","尚慶藥局","臺南市","北區","西門路四段86號1樓","嚴健太","男","06-2511258","Y"
"開業","祥好藥局","臺南市","北區","正風里公園路876號1樓","吳昱達","男","06-2510366","Y"
"開業","健康藥局","臺南市","北區","長榮路五段21號","郭雅萍","女","06-2003078","Y"
"開業","樂森藥局","臺南市","北區","和緯路二段336號1樓","戴彰延","男","06-2511338","Y"
"開業","宸安藥局","臺南市","北區","立人里成功路436號1樓","林雨成","男","06-2238679","Y"
"開業","旻恩藥局","臺南市","北區","公園里北門路二段37-1號","呂蕙伶","女","06-2260590","Y"
"開業","美康藥局","臺南市","北區","公園路375-5號","鄒志賢","男","","Y"
"開業","晨康藥師藥局","臺南市","北區","公園南路342號1樓","李坤泰","男","06-2221090","Y"
"開業","千多藥局","臺南市","北區","金華路五段1號","羅義程","男","06-2228641","Y"
"開業","北安台安藥局","臺南市","北區","北安路一段163號","薛閔鐘","男","06-2518166","Y"
"開業","和緯啄木鳥藥局","臺南市","北區","和緯路二段176號","黃奕宸","男","06-2519805","Y"
"開業","大正藥局","臺南市","北區","公園南路324號1樓","黃敬堯","男","06-2226899","Y"
"開業","北海藥局","臺南市","北區","華德里海安路三段972號1樓","馬驊龍","男","06-2823535","Y"
"開業","大欣藥局","臺南市","北區","公園路203號1樓","何志文","男","06-2236828","Y"
"開業","幼德和緯藥局","臺南市","北區","和緯路三段322號1樓","陳明廣","男","06-2584000","Y"
"開業","育德保健藥局","臺南市","北區","富德里育德路530號1樓","陳欣妤","女","06-2525360","Y"
"開業","健盟藥局","臺南市","北區","北安路一段206號1樓","吳建能","男","06-2523988","Y"
"開業","欣依藥局","臺南市","北區","北安路一段267號1樓","陳菀蕓","女","06-2813567","Y"
"開業","開元台安藥局","臺南市","北區","開元路288號1樓","謝宛吟","女","06-2763943","Y"
"開業","康是美藥局和緯店","臺南市","北區","福德里和緯路二段238號1樓","蘇紹宇","男","06-2519076","Y"
"開業","高泰和藥舖","臺南市","安平區","安平路618號","高哲偉","男","06-2220522","N"
"開業","信美藥局","臺南市","安平區","建平里平通路142號1樓","黃義信","男","06-2980142","Y"
"開業","瑞峰藥局","臺南市","安平區","安平路５００巷１７弄２３號","吳瑞峰","男","0062242771","N"
"開業","益通藥局","臺南市","安平區","建平５街２６號","丁玉梅","女","062974851","N"
"開業","新本德藥局","臺南市","安平區","延平街２９號","楊詠斌","男","062251357","N"
"開業","正德中西藥局","臺南市","安平區","國平路３５８號","顏頂致","男","06-2987688、06-2987688","N"
"開業","康活藥局","臺南市","安平區","健康３街１８６號","陳正哲","男","06-2936483","Y"
"開業","康福藥師藥局","臺南市","安平區","永華路二段1059號之1","黃美慈","女","2939068","Y"
"開業","全家藥局","臺南市","安平區","華平路170號","康秀華","女","2939000","Y"
"開業","幼安藥局","臺南市","安平區","華平路503號","張芳蘭","女","06-2937733","Y"
"開業","蘋果藥師藥局","臺南市","安平區","健康三街206號","曾惠暖","女","","Y"
"開業","永華藥局","臺南市","安平區","永華路二段787-1號","李富仁","男","06-2953618","Y"
"開業","恆安藥局","臺南市","安平區","永華路二段845-1號1樓","曾鴻楎","男","06-2951773","Y"
"開業","凱順藥局","臺南市","安平區","育平里健康三街39號1樓","張豊松","男","06-2999752","Y"
"開業","怡家藥局","臺南市","安平區","國平里華平路146-5號1樓","張申朋","男","06-2970519、06-2970519、06-2970519","N"
"開業","康富聯合藥局","臺南市","安平區","華平路652號1樓","林威成","男","06-2971960","Y"
"開業","心悅藥局","臺南市","安平區","華平里華平路537號1樓","陳勇志","男","(06)2973727","Y"
"開業","人仁藥局","臺南市","安平區","怡平里慶平路281號1樓","羅丹伶","女","(06)2998667","Y"
"開業","新高橋藥局台南永華店","臺南市","安平區","華平路279號1樓","高敬智","男","(06)2992362","Y"
"開業","萬國藥局","臺南市","安平區","怡平里永華六街182號1樓","陳麗鄉","女","",""
"開業","暖暖藥局","臺南市","安平區","國平里永華路二段571號1樓","黃弘志","男","06-2933009","Y"
"開業","永華啄木鳥藥局","臺南市","安平區","永華路二段369號1樓","顏俊儒","男","06-2985173","Y"
"開業","好心情藥局","臺南市","安平區","平通路586號1樓","杜吉璋","男","06-2995885","Y"
"開業","好朋友藥師藥局","臺南市","安平區","建平七街683號1樓","林郁翔","男","06-2997907","Y"
"開業","博理藥局","臺南市","安平區","安平路６７６號","蔡銀雪","女","062202521","Y"
"開業","康馥藥局","臺南市","安平區","華平路545-1號","王儷芳","女","2998328","Y"
"開業","安平藥局","臺南市","安平區","國平路566號1樓","郭燕雪","女","2970551","Y"
"開業","宜康永華藥局","臺南市","安平區","國平里永華路二段785號1樓","黃詩雅","女","06-2930119","Y"
"開業","趙藥師藥局","臺南市","安平區","安北路390號","趙健安","男","06-3915695","Y"
"開業","益生堂藥局","臺南市","安平區","安平路６４６號","楊榮泰","男","062209336","N"
"開業","泰山藥局","臺南市","安南區","海佃路１段２０７號","蕭文雄","男","06 2582073","N"
"開業","美家藥局","臺南市","安南區","安和路一段352號1樓","黃耀鋒","男","06-2566006","Y"
"開業","聖達藥局","臺南市","安南區","府安路５段１４６號","石明娟","女","062585057","N"
"開業","慶泰藥局","臺南市","安南區","安中路１段１８９巷４７號","方明山","男","062553110","N"
"開業","翰昌藥局","臺南市","安南區","北安路２段１１９號","蘇益信","男","062596372","Y"
"開業","泰山藥局","臺南市","安南區","海佃路１段２０７號","蕭文雄","男","062582073","Y"
"開業","守利藥局","臺南市","安南區","安和路４段６１６號","蕭訓洲","男","3559347","Y"
"開業","慶春藥局","臺南市","安南區","城西街１段７５號","吳慶春","男","062571719","N"
"開業","嘉庭藥局","臺南市","安南區","國安街１１８號","蔡員月","女","06-2581618","Y"
"開業","仲宏藥局","臺南市","安南區","安中路３段４３１號","戴仲宏","男","062567798","Y"
"開業","明杰藥局","臺南市","安南區","大安街９８號","劉姿伶","女","062567821","Y"
"開業","平光藥局","臺南市","安南區","安中路一段822號","楊漢光","男","2459641、062565635","Y"
"開業","建壽藥局","臺南市","安南區","海佃路２段５７２號","曾纓閔","女","062555388","Y"
"開業","昌泰藥局","臺南市","安南區","海佃路１段１５８巷５７號","黃敬輝","男","062591971","Y"
"開業","旺生藥局","臺南市","安南區","同安路68巷23號","吳錦紋","男","062476888","Y"
"開業","建光藥局","臺南市","安南區","海佃路１段１６４號","黃慶昌","男","062583966","N"
"開業","長青大藥局","臺南市","安南區","安和路１段９３號","黃富山","男","062812896","Y"
"開業","涂逸權藥師藥局","臺南市","安南區","長溪路１段３１４號","涂逸權","男","062560583","Y"
"開業","樂成藥局","臺南市","安南區","安和路１段１５９巷８３號","涂惠棻","女","062568576","Y"
"開業","土城藥師藥局","臺南市","安南區","城北路７５號","郭惠如","女","062571872","Y"
"開業","文安藥局","臺南市","安南區","同安路四O二號","黃湘錡","女","06-2473992","Y"
"開業","景惠藥局","臺南市","安南區","安中路４段2號","李靜惠","女","2557060","Y"
"開業","安佃藥局","臺南市","安南區","海佃路４段３８８巷１０７弄２２號一樓","楊光德","男","06-2465658","Y"
"開業","安順藥局","臺南市","安南區","安和路１段164號","吳幸玲","女","06-2550447","Y"
"開業","安中藥局","臺南市","安南區","安中路６段７１８號","黃永錳","男","062570500","Y"
"開業","泰赫中西藥局","臺南市","安南區","安中路４段79號","曾翠玲","女","062562317","Y"
"開業","新資生藥師藥局","臺南市","安南區","城北路52號之1樓","郭俊宏","男","06-2571153","Y"
"開業","三井藥局","臺南市","安南區","國安街1號1樓","蕭淑文","女","06-2583195","Y"
"開業","康悅健藥師藥局","臺南市","安南區","安和路５段149-2號","林俊志","男","06-3556382","Y"
"開業","宏恩藥局","臺南市","安南區","長溪路１段52號","林家榕","女","06-2474513","Y"
"開業","佳美藥局","臺南市","安南區","安和路一段38號","莊江海","男","","Y"
"開業","新安和安東藥局","臺南市","安南區","安東里安和路一段468號","許菽真","女","06-2561204","Y"
"開業","上振藥局","臺南市","安南區","安中路三段43號1樓","林愷","女","06-2551061","Y"
"開業","弘昇藥局","臺南市","安南區","鳳凰里安中路一段700巷32號1樓","鄭東享","男","06-2567605","Y"
"開業","安昕藥局","臺南市","安南區","安和路一段80號1樓","王雅慧","女","06-2827500","Y"
"開業","三多藥師藥局","臺南市","安南區","溪墘里海佃路一段194號1樓","盧政興","男","06-2581189","Y"
"開業","大樹安南藥局","臺南市","安南區","安和路四段557號1樓","顏志翰","男","06-3563370","Y"
"開業","鳳凰平光中西藥局","臺南市","安南區","鳳凰里安中路一段700巷27號1樓","楊詩胤","男","06-2565635","Y"
"開業","草湖寮王藥局","臺南市","安南區","梅花里安中路一段633號1樓","王昭雯","女","06-2465859","Y"
"開業","保安康藥局","臺南市","安南區","梅花里安中路一段793號1樓","邱斌泰","男","06-2552586","Y"
"開業","普田藥局","臺南市","安南區","海佃路三段182-1號1樓","王昱翎","女","06-2566638","Y"
"開業","普得中西藥局","臺南市","安南區","淵東里本原街三段255號1樓","林建良","男","06-2450082","Y"
"開業","宜康安和藥局","臺南市","安南區","安和路一段68號1樓","趙立祥","男","06-2521250","Y"
"開業","大樹北安藥局","臺南市","安南區","北安路三段158號1樓","陳佳柔","女","06-2553633","Y"
"開業","好心藥局","臺南市","安南區","長和路一段501號1樓","林漢忠","男","06-3966933","Y"
"開業","安中台安藥局","臺南市","安南區","北安路2段363之24號1樓","林雅琴","女","06-2470015","Y"
"開業","富東藥局","臺南市","安南區","富東路118號1樓","林映塵","女","",""
"開業","日安藥局","臺南市","安南區","安和路2段269號1樓","蔡照馨","女","06-3559260","Y"
"開業","宜康藥局同安店","臺南市","安南區","同安路235號1樓","王莉珍","女","06-2470720","Y"
"開業","聖恩藥局","臺南市","安南區","溪墘里海佃路一段252號1樓","林仙養","男","06-2595462",""
"開業","安南日日康藥局","臺南市","安南區","安和路五段33號","許仕霖","男","06-3550995","Y"
"開業","仁大藥局","臺南市","安南區","海佃路三段346號1樓","曾恭國","男","06-2561777","Y"
"開業","安南啄木鳥藥局","臺南市","安南區","安和路一段107號","吳菁洳","女","06-2821265","Y"
"開業","永現國際股份有限公司","臺南市","安南區","安豐５街80號二樓","張天賜","男","06-3563814、2515361","N"
"開業","濟康藥師藥局","臺南市","永康區","勝利里勝學路281號","蘇文志","男","06-3122057","Y"
"開業","仁安藥師藥局","臺南市","永康區","崑山里大仁街61號","林國記","男","06-2056055","Y"
"開業","誠康藥局","臺南市","永康區","中山東路113號1樓","李柔蓁","女","06-3022005","Y"
"開業","俐欣藥局","臺南市","永康區","大仁街206號1樓","陳美文","女","06-2050777","Y"
