,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
634,曾燦傑中醫診所,私立中醫診所,中醫一般診所,宜蘭縣礁溪鄉礁溪路一段248號,False,121.7620063,24.7884596
635,范逢中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區義興街52號1樓,False,121.20946269999999,24.9505995
636,賴傳洪中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區康樂路四五之一號,True,121.22110785,24.9532746
637,一品堂中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區延平路二段91號1樓2樓,False,121.21249239999999,24.949386899999997
638,祥安中醫診所,私立中醫診所,中醫診所,桃園市新屋區中興路20號1樓,False,121.1030893,24.972492799999998
639,保安堂中醫診所,私立中醫診所,中醫一般診所,桃園市新屋區中山路306號,False,121.1058252,24.972858799999997
640,祐生中醫診所,私立中醫診所,中醫一般診所,新北市土城區裕民路二0二號,True,121.4530975,24.9845552
641,陳鴻翔中醫診所,私立中醫診所,中醫一般診所,新北市土城區裕民路98號1、2樓,False,121.4504404,24.9868035
642,清水建全中醫診所,私立中醫診所,中醫一般診所,新北市土城區明德路一段59號1樓,False,121.4654085,24.9845322
643,林原億中醫診所,私立中醫診所,中醫一般診所,新北市土城區學府路一段189巷11弄4號1樓,False,121.4526928,24.9843753
644,聖和中醫診所,私立中醫診所,中醫一般診所,新北市土城區廣興街28、30號1樓,False,121.4556447,24.991738899999998
645,渼林中醫診所,私立中醫診所,中醫一般診所,新北市土城區清水路179號1樓,False,121.45952260000001,24.981662600000003
646,太元堂中醫診所,私立中醫診所,中醫一般診所,新北市三峽區大勇路82號1樓,False,121.367128,24.9360375
647,同福堂中醫診所,私立中醫診所,中醫診所,新北市三峽區中正路一段111號1樓,False,121.37419089999999,24.9293201
648,慈恩中醫診所,私立中醫診所,中醫一般診所,新北市三峽區文化路七○號一、二樓,False,121.37002089999999,24.935910949999997
649,慶安中醫診所,私立中醫診所,中醫一般診所,新北市淡水區中山路143號,False,121.44055489999998,25.171895399999997
650,施丞修中醫診所,私立中醫診所,中醫診所,新北市板橋區中山路2段362號,False,121.4816552,25.020046300000004
651,坤儒中醫診所,私立中醫診所,中醫診所,新北市板橋區陽明街77號1樓,False,121.46405899999999,25.023003499999998
652,洪天註中醫診所,私立中醫診所,中醫診所,新北市板橋區四維路289巷44號1樓,False,121.4610195,25.0281633
653,宏國中醫診所,私立中醫診所,中醫診所,新北市板橋區宏國路103號1樓,False,121.47003129999999,25.032363099999998
654,鴻林中醫診所,私立中醫診所,中醫診所,新北市板橋區成都街37號1樓,False,121.46112210000001,25.005002799999996
655,長興中醫診所,私立中醫診所,中醫一般診所,新北市三重區溪尾街184號,False,121.488282,25.080746400000002
656,何合安中醫診所,私立中醫診所,中醫一般診所,新北市三重區忠孝路一段35號4樓之1,False,121.49138549999999,25.0719814
657,林寶華中醫診所,私立中醫診所,中醫一般診所,新北市三重區中正北路218號,False,121.48222609999999,25.067463699999994
658,富信中醫診所,私立中醫診所,中醫一般診所,新北市三重區三民街一四三號,True,121.48452280000001,25.064249200000003
659,慧光中醫診所,私立中醫診所,中醫一般診所,新北市三重區仁福街64巷4號,False,121.49768189999999,25.074753500000003
660,啄木鳥中醫診所,私立中醫診所,中醫一般診所,新北市三重區長安街24號1樓、26號1樓,False,121.49910419999999,25.067107399999998
661,新博愛中醫診所,私立中醫診所,中醫一般診所,新北市三重區中央南路31號,False,121.5011258,25.0622273
662,正五華中醫診所,私立中醫診所,中醫一般診所,新北市三重區溪尾街121號,False,121.4896137,25.0791679
663,東華堂中醫診所,私立中醫診所,中醫一般診所,新北市三重區龍門路58號,False,121.49664170000001,25.072673
664,三和中醫診所,私立中醫診所,中醫一般診所,新北市三重區三和路四段402號,False,121.48112200000001,25.079501999999998
665,板橋聖昌中醫診所,私立中醫診所,中醫一般診所,新北市板橋區松柏街65號1樓,False,121.476028,25.030584599999997
666,陳東熙中醫診所,私立中醫診所,中醫一般診所,新北市板橋區文化路二段165號,False,121.47017809999998,25.027438000000004
667,日祥中醫診所,私立中醫診所,中醫一般診所,新北市板橋區中正路203號1、2、3樓,False,121.45615939999999,25.017367999999998
668,健福中醫診所,私立中醫診所,中醫一般診所,新北市板橋區三民路一段54、56號1樓,False,null,null
669,人和中醫診所,私立中醫診所,中醫一般診所,新北市板橋區溪北路四十八號,True,121.42730379999999,24.989992699999995
670,聖原中醫診所,私立中醫診所,中醫一般診所,新北市板橋區雙十路二段38號1樓,False,121.47617369999999,25.0273711
671,何永讚中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區重慶路131號,False,120.65615619999998,24.166251
672,仁美中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區文心路3段138之20號1樓,False,120.65370320000001,24.1673217
673,漢唐中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區大墩十九街137號1Ｆ,False,120.65272399999998,24.157720999999995
674,建德中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區逢甲路227－2號1、2樓,False,120.6429366,24.17778375
675,陽光中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區西屯路2段108-1號1樓,False,120.65320210000002,24.1664854
676,陳文秀中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區惠來路三段46號一樓,False,120.6449603,24.166610199999997
677,佳德中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區成都路329號1樓,False,120.6637924,24.1732392
678,百合中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區福順路325號1樓,False,120.61770140000002,24.1835636
679,主安中醫診所,私立中醫診所,中醫一般診所,臺中市西屯區河南路二段357號1樓,False,120.6449966,24.171799900000003
680,諸元中醫診所,私立中醫診所,中醫一般診所,臺中市北區雙十路二段40巷32號一樓,False,120.69234129999998,24.1550299
681,賴中醫診所,私立中醫診所,中醫一般診所,臺中市北區原子街99號1樓,False,120.6749941,24.1473696
682,永德中醫診所,私立中醫診所,中醫一般診所,臺中市北區太原六街九號一樓,True,120.670403,24.166404999999997
683,李德茂中醫診所,私立中醫診所,中醫一般診所,臺中市北區梅川西路三段三五巷六號一樓,True,120.65886535000001,24.1593917
684,仁濟中醫診所,私立中醫診所,中醫一般診所,臺中市北區中清路一段435號1樓,False,120.67390680000001,24.1645255
685,濟生中醫診所,私立中醫診所,中醫一般診所,臺中市北區西屯路一段四六四之一號一、二樓,True,120.67096599999998,24.1555811
686,聖渝中醫診所,私立中醫診所,中醫一般診所,桃園市八德區介壽路一段820號1樓,False,121.2997784,24.9620721
687,國輝中醫診所,私立中醫診所,中醫診所,桃園市八德區廣豐路175號1樓,False,121.29922449999998,24.9669131
688,春暉中醫診所,私立中醫診所,中醫診所,桃園市八德區介壽路二段1131號1樓,False,121.2976587,24.932637999999997
689,徐中醫診所,私立中醫診所,中醫一般診所,桃園市龍潭區中山村東龍路279號,False,121.22552499999998,24.86290145
690,福生中醫診所,私立中醫診所,中醫一般診所,桃園市龍潭區龍元路57號1樓,False,121.21223470000001,24.8647085
691,仁心中醫聯合診所,私立中醫診所,中醫一般診所,桃園市龍潭區東龍路一八0號,False,121.21470225,24.863218250000003
692,恩典中醫診所,私立中醫診所,中醫一般診所,桃園市龍潭區中正路龍華段312號1樓、314號1樓、316號1樓,False,null,null
693,武德中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區延平路一段71號1樓,False,121.2197157,24.951644700000003
694,華南中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區中豐路山頂段221號1樓,False,121.21096139999999,24.8992571
695,呂芳仁中醫診所,私立中醫診所,中醫一般診所,桃園市平鎮區南京路12巷45弄6號1樓,False,121.21033539999999,24.9168852
696,弘安堂中醫聯合診所,私立中醫診所,中醫一般診所,桃園市中壢區莊敬路151號1樓,False,121.25761209999999,24.9682097
697,方濟中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區中山東路三段246號,False,121.250442,24.941843
698,信望愛中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區中山路499號,False,121.2150125,24.956962199999996
699,通安堂中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區嘉興二街48號,False,121.23290610000001,24.954223499999998
700,康博中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區長春路108號,False,121.24803490000001,24.9782858
701,億軒中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區環北路351號,False,121.2247355,24.9661577
702,醫民中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區民權路166號,False,121.2176908,24.959407199999998
703,華川中醫診所,私立中醫診所,中醫一般診所,桃園市中壢區中美路105號,False,121.22487799999999,24.9588913
704,仁和堂中醫診所,私立中醫診所,中醫診所,桃園市中壢區中山東路三段111號1樓,False,121.2485065,24.944467400000004
705,明道中醫診所,私立中醫診所,中醫診所,桃園市中壢區莊敬路811巷20號1樓、22號1樓,False,121.25531640000001,24.963618000000004
706,華信中醫診所,私立中醫診所,中醫診所,桃園市中壢區永樂路46號1樓,False,121.22212619999999,24.9529158
707,益壽中醫診所,私立中醫診所,中醫診所,桃園市中壢區中正路191號1婁,False,121.220748,24.955388
708,仰德中醫診所,私立中醫診所,中醫診所,桃園市大溪區員林路一段10號1樓,False,121.28417339999999,24.898786299999998
709,安泰中醫診所,私立中醫診所,中醫診所,桃園市大溪區員林路二段384號1樓,False,121.26800709999999,24.884310399999997
710,榮安中醫診所,私立中醫診所,中醫一般診所,桃園市楊梅區大華街33號,False,121.14491670000001,24.9073853
711,金德中醫診所,私立中醫診所,中醫一般診所,新北市淡水區學府路79號,False,121.448449,25.1701284
712,大愛中醫診所,私立中醫診所,中醫一般診所,新北市淡水區北新路17號2樓,False,121.44466580000001,25.177735600000002
713,仙台中醫診所,私立中醫診所,中醫一般診所,新北市淡水區大忠街七十五號,True,121.4456848,25.1772627
714,建順中醫診所,私立中醫診所,中醫一般診所,新北市淡水區英專路一二_一號,True,121.447109,25.171022699999998
715,仁禾中醫診所,私立中醫診所,中醫一般診所,新北市淡水區原德路37號,False,121.44217069999999,25.171705000000003
716,陽明中醫診所,私立中醫診所,中醫診所,新北市淡水區中山路63號,False,121.4430725,25.1703934
717,祐安中醫診所,私立中醫診所,中醫診所,新北市淡水區北新路171號1樓,False,121.4505058,25.1795512
718,華佗中醫診所,私立中醫診所,中醫一般診所,新北市汐止區樟樹一路十號,True,121.64194920000001,25.062186899999997
719,華成中醫診所,私立中醫診所,中醫一般診所,新北市汐止區福德二路100號1樓,False,121.6324408,25.066133699999998
720,健榮中醫診所,私立中醫診所,中醫一般診所,新北市汐止區康寧街487號1樓,False,121.6323616,25.068465300000003
721,賀安中醫診所,私立中醫診所,中醫一般診所,新北市新莊區龍安路495號1樓,False,121.42596429999999,25.0182264
722,神農中醫診所,私立中醫診所,中醫一般診所,新北市新莊區新泰路三四二號一樓,True,121.44496880000001,25.0423111
723,大德中醫診所,私立中醫診所,中醫一般診所,新北市新莊區新莊路四七五號一樓,True,121.44905729999998,25.0333653
724,佑德中醫診所,私立中醫診所,中醫一般診所,新北市新莊區八德街137號1樓,False,121.42385480000002,25.0201202
725,慶安居中醫診所,私立中醫診所,中醫一般診所,新北市新莊區中港路259號1樓,False,121.4537962,25.043226699999998
726,同心堂中醫診所,私立中醫診所,中醫一般診所,新北市板橋區中山路2段123號1樓,False,121.47483709999999,25.0165299
727,板橋同仁堂中醫診所,私立中醫診所,中醫一般診所,新北市板橋區四川路一段一三○號,False,121.45813419999998,25.00184245
728,和康中醫診所,私立中醫診所,中醫一般診所,新北市板橋區中山路二段291-11號一樓,False,121.47817599999999,25.018312
729,蓁禾堂中醫診所,私立中醫診所,中醫專科診所,新北市板橋區文化路二段六號,True,121.4689076,25.0240498
730,遠東中醫診所,私立中醫診所,中醫一般診所,新北市板橋區漢生東路335號1樓,False,121.47201469999999,25.0077877
731,鈺安中醫診所,私立中醫診所,中醫一般診所,新北市板橋區陽明街一三0號一樓,False,121.4650498,25.0224888
